ingredient,target
Pinelliae_rhizoma_ing_86,TAR_262
Pinelliae_rhizoma_ing_86,TAR_39
Pinelliae_rhizoma_ing_86,TAR_371
Pinelliae_rhizoma_ing_86,TAR_371
Pinelliae_rhizoma_ing_86,TAR_52
Pinelliae_rhizoma_ing_86,TAR_464
Pinelliae_rhizoma_ing_33,TAR_234
Pinelliae_rhizoma_ing_33,TAR_152
Pinelliae_rhizoma_ing_33,TAR_136
Pinelliae_rhizoma_ing_33,TAR_238
Pinelliae_rhizoma_ing_33,TAR_26
Pinelliae_rhizoma_ing_33,TAR_52
Pinelliae_rhizoma_ing_23,TAR_437
Pinelliae_rhizoma_ing_23,TAR_149
Pinelliae_rhizoma_ing_23,TAR_185
Pinelliae_rhizoma_ing_87,TAR_219
Pinelliae_rhizoma_ing_87,TAR_379
Pinelliae_rhizoma_ing_87,TAR_60
Pinelliae_rhizoma_ing_87,TAR_49
Pinelliae_rhizoma_ing_87,TAR_436
Pinelliae_rhizoma_ing_87,TAR_389
Pinelliae_rhizoma_ing_87,TAR_456
Pinelliae_rhizoma_ing_87,TAR_24
Pinelliae_rhizoma_ing_2,TAR_340
Pinelliae_rhizoma_ing_2,TAR_332
Pinelliae_rhizoma_ing_2,TAR_88
Pinelliae_rhizoma_ing_2,TAR_169
Pinelliae_rhizoma_ing_2,TAR_184
Pinelliae_rhizoma_ing_57,TAR_138
Pinelliae_rhizoma_ing_57,TAR_450
Pinelliae_rhizoma_ing_57,TAR_376
Pinelliae_rhizoma_ing_57,TAR_48
Pinelliae_rhizoma_ing_57,TAR_191
Pinelliae_rhizoma_ing_57,TAR_418
Pinelliae_rhizoma_ing_57,TAR_176
Pinelliae_rhizoma_ing_57,TAR_94
Pinelliae_rhizoma_ing_57,TAR_59
Pinelliae_rhizoma_ing_57,TAR_206
Pinelliae_rhizoma_ing_57,TAR_205
Pinelliae_rhizoma_ing_57,TAR_493
Pinelliae_rhizoma_ing_59,TAR_428
Pinelliae_rhizoma_ing_59,TAR_198
Pinelliae_rhizoma_ing_59,TAR_354
Pinelliae_rhizoma_ing_59,TAR_436
Pinelliae_rhizoma_ing_59,TAR_245
Pinelliae_rhizoma_ing_59,TAR_410
Pinelliae_rhizoma_ing_59,TAR_216
Pinelliae_rhizoma_ing_84,TAR_58
Pinelliae_rhizoma_ing_84,TAR_68
Pinelliae_rhizoma_ing_84,TAR_357
Pinelliae_rhizoma_ing_84,TAR_372
Pinelliae_rhizoma_ing_84,TAR_31
Pinelliae_rhizoma_ing_21,TAR_214
Pinelliae_rhizoma_ing_21,TAR_467
Pinelliae_rhizoma_ing_21,TAR_303
Pinelliae_rhizoma_ing_21,TAR_248
Arisaematis_rhizoma_ing_87,TAR_93
Arisaematis_rhizoma_ing_87,TAR_313
Arisaematis_rhizoma_ing_87,TAR_195
Arisaematis_rhizoma_ing_87,TAR_399
Arisaematis_rhizoma_ing_87,TAR_184
Arisaematis_rhizoma_ing_87,TAR_314
Arisaematis_rhizoma_ing_87,TAR_15
Arisaematis_rhizoma_ing_87,TAR_442
Arisaematis_rhizoma_ing_87,TAR_351
Arisaematis_rhizoma_ing_87,TAR_451
Arisaematis_rhizoma_ing_94,TAR_248
Arisaematis_rhizoma_ing_94,TAR_472
Arisaematis_rhizoma_ing_94,TAR_250
Arisaematis_rhizoma_ing_94,TAR_58
Arisaematis_rhizoma_ing_94,TAR_455
Arisaematis_rhizoma_ing_53,TAR_24
Arisaematis_rhizoma_ing_53,TAR_33
Arisaematis_rhizoma_ing_53,TAR_134
Arisaematis_rhizoma_ing_53,TAR_336
Arisaematis_rhizoma_ing_53,TAR_161
Arisaematis_rhizoma_ing_53,TAR_7
Arisaematis_rhizoma_ing_53,TAR_361
Arisaematis_rhizoma_ing_53,TAR_445
Arisaematis_rhizoma_ing_53,TAR_348
Arisaematis_rhizoma_ing_53,TAR_269
Arisaematis_rhizoma_ing_99,TAR_371
Arisaematis_rhizoma_ing_99,TAR_290
Arisaematis_rhizoma_ing_99,TAR_115
Arisaematis_rhizoma_ing_99,TAR_490
Arisaematis_rhizoma_ing_99,TAR_343
Arisaematis_rhizoma_ing_99,TAR_448
Arisaematis_rhizoma_ing_99,TAR_174
Arisaematis_rhizoma_ing_99,TAR_266
Arisaematis_rhizoma_ing_99,TAR_268
Arisaematis_rhizoma_ing_99,TAR_353
Arisaematis_rhizoma_ing_99,TAR_359
Arisaematis_rhizoma_ing_99,TAR_317
Arisaematis_rhizoma_ing_13,TAR_339
Arisaematis_rhizoma_ing_13,TAR_373
Arisaematis_rhizoma_ing_13,TAR_128
Arisaematis_rhizoma_ing_13,TAR_247
Arisaematis_rhizoma_ing_13,TAR_178
Arisaematis_rhizoma_ing_13,TAR_340
Arisaematis_rhizoma_ing_13,TAR_347
Arisaematis_rhizoma_ing_13,TAR_329
Arisaematis_rhizoma_ing_13,TAR_198
Arisaematis_rhizoma_ing_20,TAR_457
Arisaematis_rhizoma_ing_20,TAR_314
Arisaematis_rhizoma_ing_20,TAR_28
Arisaematis_rhizoma_ing_20,TAR_6
Arisaematis_rhizoma_ing_20,TAR_330
Arisaematis_rhizoma_ing_20,TAR_479
Arisaematis_rhizoma_ing_20,TAR_81
Arisaematis_rhizoma_ing_20,TAR_259
Arisaematis_rhizoma_ing_20,TAR_435
Arisaematis_rhizoma_ing_20,TAR_241
Arisaematis_rhizoma_ing_20,TAR_437
Arisaematis_rhizoma_ing_64,TAR_39
Arisaematis_rhizoma_ing_64,TAR_385
Arisaematis_rhizoma_ing_64,TAR_252
Arisaematis_rhizoma_ing_64,TAR_165
Arisaematis_rhizoma_ing_64,TAR_124
Arisaematis_rhizoma_ing_43,TAR_26
Arisaematis_rhizoma_ing_43,TAR_260
Arisaematis_rhizoma_ing_43,TAR_115
Arisaematis_rhizoma_ing_43,TAR_282
Arisaematis_rhizoma_ing_43,TAR_330
Arisaematis_rhizoma_ing_43,TAR_194
Arisaematis_rhizoma_ing_43,TAR_207
Arisaematis_rhizoma_ing_31,TAR_236
Arisaematis_rhizoma_ing_31,TAR_228
Arisaematis_rhizoma_ing_31,TAR_411
Arisaematis_rhizoma_ing_31,TAR_294
Arisaematis_rhizoma_ing_58,TAR_439
Arisaematis_rhizoma_ing_58,TAR_256
Arisaematis_rhizoma_ing_58,TAR_229
Arisaematis_rhizoma_ing_58,TAR_162
Arisaematis_rhizoma_ing_16,TAR_382
Arisaematis_rhizoma_ing_16,TAR_335
Arisaematis_rhizoma_ing_16,TAR_10
Arisaematis_rhizoma_ing_16,TAR_53
Arisaematis_rhizoma_ing_16,TAR_207
Arisaematis_rhizoma_ing_16,TAR_212
Arisaematis_rhizoma_ing_16,TAR_19
Arisaematis_rhizoma_ing_16,TAR_286
Arisaematis_rhizoma_ing_16,TAR_282
Arisaematis_rhizoma_ing_16,TAR_1
Arisaematis_rhizoma_ing_12,TAR_494
Arisaematis_rhizoma_ing_12,TAR_317
Arisaematis_rhizoma_ing_12,TAR_327
Arisaematis_rhizoma_ing_12,TAR_156
Arisaematis_rhizoma_ing_12,TAR_456
Arisaematis_rhizoma_ing_12,TAR_261
Arisaematis_rhizoma_ing_12,TAR_288
Arisaematis_rhizoma_ing_12,TAR_106
Arisaematis_rhizoma_ing_12,TAR_336
Arisaematis_rhizoma_ing_12,TAR_344
Arisaematis_rhizoma_ing_12,TAR_234
Arisaematis_rhizoma_ing_12,TAR_487
Arisaematis_rhizoma_ing_44,TAR_423
Arisaematis_rhizoma_ing_44,TAR_28
Arisaematis_rhizoma_ing_44,TAR_419
Arisaematis_rhizoma_ing_44,TAR_115
Arisaematis_rhizoma_ing_44,TAR_433
Arisaematis_rhizoma_ing_44,TAR_233
Arisaematis_rhizoma_ing_44,TAR_170
Arisaematis_rhizoma_ing_44,TAR_287
Arisaematis_rhizoma_ing_99,TAR_308
Arisaematis_rhizoma_ing_99,TAR_243
Arisaematis_rhizoma_ing_99,TAR_367
Arisaematis_rhizoma_ing_99,TAR_337
Arisaematis_rhizoma_ing_99,TAR_187
Arisaematis_rhizoma_ing_99,TAR_367
Arisaematis_rhizoma_ing_99,TAR_232
Arisaematis_rhizoma_ing_99,TAR_59
Arisaematis_rhizoma_ing_99,TAR_50
Arisaematis_rhizoma_ing_99,TAR_389
Arisaematis_rhizoma_ing_99,TAR_338
Arisaematis_rhizoma_ing_99,TAR_114
Typhae_pollen_ing_44,TAR_425
Typhae_pollen_ing_44,TAR_325
Typhae_pollen_ing_44,TAR_494
Typhae_pollen_ing_44,TAR_410
Typhae_pollen_ing_44,TAR_150
Typhae_pollen_ing_44,TAR_281
Typhae_pollen_ing_44,TAR_268
Typhae_pollen_ing_44,TAR_192
Typhae_pollen_ing_90,TAR_24
Typhae_pollen_ing_90,TAR_460
Typhae_pollen_ing_90,TAR_85
Typhae_pollen_ing_90,TAR_253
Typhae_pollen_ing_18,TAR_55
Typhae_pollen_ing_18,TAR_131
Typhae_pollen_ing_18,TAR_313
Typhae_pollen_ing_18,TAR_101
Typhae_pollen_ing_18,TAR_97
Typhae_pollen_ing_18,TAR_62
Typhae_pollen_ing_18,TAR_477
Typhae_pollen_ing_18,TAR_437
Typhae_pollen_ing_18,TAR_202
Typhae_pollen_ing_28,TAR_423
Typhae_pollen_ing_28,TAR_401
Typhae_pollen_ing_28,TAR_98
Typhae_pollen_ing_28,TAR_367
Typhae_pollen_ing_28,TAR_174
Typhae_pollen_ing_28,TAR_56
Typhae_pollen_ing_28,TAR_388
Typhae_pollen_ing_28,TAR_213
Typhae_pollen_ing_28,TAR_24
Typhae_pollen_ing_28,TAR_475
Typhae_pollen_ing_82,TAR_64
Typhae_pollen_ing_82,TAR_396
Typhae_pollen_ing_82,TAR_457
Typhae_pollen_ing_82,TAR_231
Typhae_pollen_ing_82,TAR_235
Typhae_pollen_ing_82,TAR_338
Typhae_pollen_ing_82,TAR_302
Typhae_pollen_ing_82,TAR_490
Typhae_pollen_ing_82,TAR_259
Typhae_pollen_ing_82,TAR_69
Typhae_pollen_ing_82,TAR_494
Typhae_pollen_ing_82,TAR_256
Sparganii_rhizoma_ing_68,TAR_284
Sparganii_rhizoma_ing_68,TAR_479
Sparganii_rhizoma_ing_68,TAR_222
Sparganii_rhizoma_ing_75,TAR_474
Sparganii_rhizoma_ing_75,TAR_261
Sparganii_rhizoma_ing_75,TAR_400
Sparganii_rhizoma_ing_75,TAR_472
Sparganii_rhizoma_ing_75,TAR_467
Sparganii_rhizoma_ing_75,TAR_91
Sparganii_rhizoma_ing_75,TAR_355
Sparganii_rhizoma_ing_75,TAR_297
Sparganii_rhizoma_ing_75,TAR_89
Sparganii_rhizoma_ing_75,TAR_375
Sparganii_rhizoma_ing_17,TAR_199
Sparganii_rhizoma_ing_17,TAR_337
Sparganii_rhizoma_ing_17,TAR_308
Sparganii_rhizoma_ing_17,TAR_311
Sparganii_rhizoma_ing_42,TAR_452
Sparganii_rhizoma_ing_42,TAR_197
Sparganii_rhizoma_ing_42,TAR_215
Sparganii_rhizoma_ing_42,TAR_312
Sparganii_rhizoma_ing_42,TAR_469
Sparganii_rhizoma_ing_42,TAR_355
Sparganii_rhizoma_ing_42,TAR_391
Sparganii_rhizoma_ing_42,TAR_128
Sparganii_rhizoma_ing_42,TAR_141
Sparganii_rhizoma_ing_42,TAR_204
Sparganii_rhizoma_ing_42,TAR_494
Sparganii_rhizoma_ing_44,TAR_232
Sparganii_rhizoma_ing_44,TAR_413
Sparganii_rhizoma_ing_44,TAR_69
Sparganii_rhizoma_ing_44,TAR_71
Sparganii_rhizoma_ing_44,TAR_212
Sparganii_rhizoma_ing_44,TAR_309
Sparganii_rhizoma_ing_44,TAR_359
Curcumae_zedoariae_rhizoma_ing_39,TAR_441
Curcumae_zedoariae_rhizoma_ing_39,TAR_161
Curcumae_zedoariae_rhizoma_ing_39,TAR_365
Curcumae_zedoariae_rhizoma_ing_39,TAR_378
Curcumae_zedoariae_rhizoma_ing_39,TAR_479
Curcumae_zedoariae_rhizoma_ing_39,TAR_284
Curcumae_zedoariae_rhizoma_ing_39,TAR_324
Curcumae_zedoariae_rhizoma_ing_39,TAR_112
Curcumae_zedoariae_rhizoma_ing_39,TAR_103
Curcumae_zedoariae_rhizoma_ing_39,TAR_108
Curcumae_zedoariae_rhizoma_ing_39,TAR_320
Curcumae_zedoariae_rhizoma_ing_92,TAR_352
Curcumae_zedoariae_rhizoma_ing_92,TAR_177
Curcumae_zedoariae_rhizoma_ing_92,TAR_472
Curcumae_zedoariae_rhizoma_ing_92,TAR_345
Curcumae_zedoariae_rhizoma_ing_92,TAR_68
Curcumae_zedoariae_rhizoma_ing_92,TAR_364
Curcumae_zedoariae_rhizoma_ing_92,TAR_333
Curcumae_zedoariae_rhizoma_ing_23,TAR_278
Curcumae_zedoariae_rhizoma_ing_23,TAR_356
Curcumae_zedoariae_rhizoma_ing_23,TAR_327
Curcumae_zedoariae_rhizoma_ing_23,TAR_166
Curcumae_zedoariae_rhizoma_ing_23,TAR_364
Curcumae_zedoariae_rhizoma_ing_23,TAR_60
Curcumae_zedoariae_rhizoma_ing_23,TAR_390
Curcumae_zedoariae_rhizoma_ing_23,TAR_181
Curcumae_zedoariae_rhizoma_ing_23,TAR_288
Curcumae_zedoariae_rhizoma_ing_23,TAR_246
Curcumae_zedoariae_rhizoma_ing_23,TAR_299
Curcumae_zedoariae_rhizoma_ing_74,TAR_346
Curcumae_zedoariae_rhizoma_ing_74,TAR_383
Curcumae_zedoariae_rhizoma_ing_74,TAR_458
Curcumae_zedoariae_rhizoma_ing_74,TAR_431
Curcumae_zedoariae_rhizoma_ing_74,TAR_274
Curcumae_zedoariae_rhizoma_ing_74,TAR_147
Curcumae_zedoariae_rhizoma_ing_74,TAR_450
Curcumae_zedoariae_rhizoma_ing_74,TAR_434
Curcumae_zedoariae_rhizoma_ing_74,TAR_217
Curcumae_zedoariae_rhizoma_ing_2,TAR_55
Curcumae_zedoariae_rhizoma_ing_2,TAR_13
Curcumae_zedoariae_rhizoma_ing_2,TAR_196
Curcumae_zedoariae_rhizoma_ing_2,TAR_75
Curcumae_zedoariae_rhizoma_ing_2,TAR_28
Curcumae_zedoariae_rhizoma_ing_2,TAR_344
Curcumae_zedoariae_rhizoma_ing_2,TAR_29
Curcumae_zedoariae_rhizoma_ing_2,TAR_103
Curcumae_zedoariae_rhizoma_ing_2,TAR_137
Curcumae_zedoariae_rhizoma_ing_2,TAR_385
Curcumae_zedoariae_rhizoma_ing_2,TAR_403
Curcumae_zedoariae_rhizoma_ing_21,TAR_350
Curcumae_zedoariae_rhizoma_ing_21,TAR_129
Curcumae_zedoariae_rhizoma_ing_21,TAR_75
Curcumae_zedoariae_rhizoma_ing_21,TAR_430
Curcumae_zedoariae_rhizoma_ing_21,TAR_32
Curcumae_zedoariae_rhizoma_ing_21,TAR_354
Curcumae_zedoariae_rhizoma_ing_21,TAR_402
Curcumae_zedoariae_rhizoma_ing_38,TAR_386
Curcumae_zedoariae_rhizoma_ing_38,TAR_278
Curcumae_zedoariae_rhizoma_ing_38,TAR_17
Curcumae_zedoariae_rhizoma_ing_38,TAR_184
Curcumae_zedoariae_rhizoma_ing_38,TAR_417
Curcumae_zedoariae_rhizoma_ing_38,TAR_232
Curcumae_zedoariae_rhizoma_ing_14,TAR_445
Curcumae_zedoariae_rhizoma_ing_14,TAR_346
Curcumae_zedoariae_rhizoma_ing_14,TAR_379
Curcumae_zedoariae_rhizoma_ing_14,TAR_288
Curcumae_zedoariae_rhizoma_ing_14,TAR_443
Curcumae_zedoariae_rhizoma_ing_14,TAR_115
Curcumae_zedoariae_rhizoma_ing_14,TAR_381
Curcumae_zedoariae_rhizoma_ing_14,TAR_332
Curcumae_zedoariae_rhizoma_ing_14,TAR_288
Curcumae_zedoariae_rhizoma_ing_14,TAR_200
Curcumae_zedoariae_rhizoma_ing_14,TAR_122
Curcumae_zedoariae_rhizoma_ing_14,TAR_262
Curcumae_zedoariae_rhizoma_ing_90,TAR_355
Curcumae_zedoariae_rhizoma_ing_90,TAR_341
Curcumae_zedoariae_rhizoma_ing_90,TAR_25
Curcumae_zedoariae_rhizoma_ing_90,TAR_475
Curcumae_zedoariae_rhizoma_ing_90,TAR_196
Curcumae_zedoariae_rhizoma_ing_90,TAR_199
Curcumae_zedoariae_rhizoma_ing_90,TAR_214
Curcumae_zedoariae_rhizoma_ing_88,TAR_495
Curcumae_zedoariae_rhizoma_ing_88,TAR_283
Curcumae_zedoariae_rhizoma_ing_88,TAR_28
Curcumae_zedoariae_rhizoma_ing_88,TAR_7
Curcumae_zedoariae_rhizoma_ing_88,TAR_381
Curcumae_zedoariae_rhizoma_ing_88,TAR_129
Curcumae_zedoariae_rhizoma_ing_88,TAR_104
Curcumae_zedoariae_rhizoma_ing_88,TAR_318
Curcumae_zedoariae_rhizoma_ing_100,TAR_425
Curcumae_zedoariae_rhizoma_ing_100,TAR_116
Curcumae_zedoariae_rhizoma_ing_100,TAR_467
Curcumae_zedoariae_rhizoma_ing_100,TAR_325
Curcumae_zedoariae_rhizoma_ing_100,TAR_361
Curcumae_zedoariae_rhizoma_ing_100,TAR_364
Curcumae_zedoariae_rhizoma_ing_100,TAR_332
Curcumae_zedoariae_rhizoma_ing_100,TAR_189
Curcumae_zedoariae_rhizoma_ing_100,TAR_387
Curcumae_zedoariae_rhizoma_ing_100,TAR_302
Curcumae_zedoariae_rhizoma_ing_70,TAR_101
Curcumae_zedoariae_rhizoma_ing_70,TAR_398
Curcumae_zedoariae_rhizoma_ing_70,TAR_372
Curcumae_zedoariae_rhizoma_ing_70,TAR_494
Curcumae_zedoariae_rhizoma_ing_70,TAR_100
Curcumae_zedoariae_rhizoma_ing_70,TAR_151
Curcumae_zedoariae_rhizoma_ing_70,TAR_230
Curcumae_zedoariae_rhizoma_ing_70,TAR_91
Curcumae_zedoariae_rhizoma_ing_70,TAR_350
Curcumae_zedoariae_rhizoma_ing_70,TAR_39
Curcumae_zedoariae_rhizoma_ing_70,TAR_96
Curcumae_zedoariae_rhizoma_ing_70,TAR_493
Curcumae_zedoariae_rhizoma_ing_23,TAR_62
Curcumae_zedoariae_rhizoma_ing_23,TAR_194
Curcumae_zedoariae_rhizoma_ing_23,TAR_21
Curcumae_zedoariae_rhizoma_ing_23,TAR_220
Curcumae_zedoariae_rhizoma_ing_23,TAR_143
Curcumae_zedoariae_rhizoma_ing_23,TAR_285
Curcumae_zedoariae_rhizoma_ing_23,TAR_136
Curcumae_zedoariae_rhizoma_ing_23,TAR_67
Curcumae_zedoariae_rhizoma_ing_23,TAR_83
Curcumae_zedoariae_rhizoma_ing_23,TAR_300
Curcumae_zedoariae_rhizoma_ing_23,TAR_434
Polygoni_hydropiperis_herba_ing_1,TAR_239
Polygoni_hydropiperis_herba_ing_1,TAR_364
Polygoni_hydropiperis_herba_ing_1,TAR_480
Polygoni_hydropiperis_herba_ing_1,TAR_80
Polygoni_hydropiperis_herba_ing_1,TAR_21
Polygoni_hydropiperis_herba_ing_1,TAR_79
Polygoni_hydropiperis_herba_ing_1,TAR_476
Polygoni_hydropiperis_herba_ing_1,TAR_166
Polygoni_hydropiperis_herba_ing_77,TAR_397
Polygoni_hydropiperis_herba_ing_77,TAR_478
Polygoni_hydropiperis_herba_ing_77,TAR_321
Polygoni_hydropiperis_herba_ing_79,TAR_252
Polygoni_hydropiperis_herba_ing_79,TAR_405
Polygoni_hydropiperis_herba_ing_79,TAR_294
Polygoni_hydropiperis_herba_ing_79,TAR_282
Polygoni_hydropiperis_herba_ing_79,TAR_184
Polygoni_hydropiperis_herba_ing_79,TAR_38
Polygoni_hydropiperis_herba_ing_79,TAR_402
Polygoni_hydropiperis_herba_ing_91,TAR_270
Polygoni_hydropiperis_herba_ing_91,TAR_113
Polygoni_hydropiperis_herba_ing_91,TAR_490
Polygoni_hydropiperis_herba_ing_91,TAR_95
Polygoni_hydropiperis_herba_ing_91,TAR_267
Polygoni_hydropiperis_herba_ing_91,TAR_35
Polygoni_hydropiperis_herba_ing_91,TAR_403
Polygoni_hydropiperis_herba_ing_91,TAR_259
Polygoni_hydropiperis_herba_ing_21,TAR_279
Polygoni_hydropiperis_herba_ing_21,TAR_275
Polygoni_hydropiperis_herba_ing_21,TAR_207
Polygoni_hydropiperis_herba_ing_21,TAR_48
Polygoni_hydropiperis_herba_ing_21,TAR_179
Polygoni_hydropiperis_herba_ing_21,TAR_114
Polygoni_hydropiperis_herba_ing_21,TAR_453
Polygoni_hydropiperis_herba_ing_21,TAR_110
Polygoni_hydropiperis_herba_ing_21,TAR_340
Polygoni_hydropiperis_herba_ing_43,TAR_185
Polygoni_hydropiperis_herba_ing_43,TAR_151
Polygoni_hydropiperis_herba_ing_43,TAR_112
Polygoni_hydropiperis_herba_ing_43,TAR_487
Polygoni_hydropiperis_herba_ing_43,TAR_386
Polygoni_hydropiperis_herba_ing_43,TAR_317
Polygoni_hydropiperis_herba_ing_43,TAR_272
Polygoni_hydropiperis_herba_ing_43,TAR_244
Polygoni_hydropiperis_herba_ing_72,TAR_59
Polygoni_hydropiperis_herba_ing_72,TAR_343
Polygoni_hydropiperis_herba_ing_72,TAR_178
Polygoni_hydropiperis_herba_ing_58,TAR_464
Polygoni_hydropiperis_herba_ing_58,TAR_329
Polygoni_hydropiperis_herba_ing_58,TAR_315
Polygoni_hydropiperis_herba_ing_58,TAR_471
Polygoni_hydropiperis_herba_ing_58,TAR_319
Polygoni_hydropiperis_herba_ing_58,TAR_125
Polygoni_hydropiperis_herba_ing_6,TAR_196
Polygoni_hydropiperis_herba_ing_6,TAR_469
Polygoni_hydropiperis_herba_ing_6,TAR_408
Polygoni_hydropiperis_herba_ing_6,TAR_484
Polygoni_hydropiperis_herba_ing_6,TAR_59
Polygoni_hydropiperis_herba_ing_6,TAR_198
Polygoni_hydropiperis_herba_ing_6,TAR_132
Polygoni_hydropiperis_herba_ing_6,TAR_277
Saussureae_radix_ing_4,TAR_421
Saussureae_radix_ing_4,TAR_395
Saussureae_radix_ing_4,TAR_192
Saussureae_radix_ing_4,TAR_264
Saussureae_radix_ing_4,TAR_412
Saussureae_radix_ing_4,TAR_261
Saussureae_radix_ing_4,TAR_229
Saussureae_radix_ing_4,TAR_250
Saussureae_radix_ing_4,TAR_23
Saussureae_radix_ing_4,TAR_152
Saussureae_radix_ing_4,TAR_460
Saussureae_radix_ing_84,TAR_165
Saussureae_radix_ing_84,TAR_264
Saussureae_radix_ing_84,TAR_43
Saussureae_radix_ing_84,TAR_486
Saussureae_radix_ing_84,TAR_50
Saussureae_radix_ing_84,TAR_86
Saussureae_radix_ing_99,TAR_274
Saussureae_radix_ing_99,TAR_4
Saussureae_radix_ing_99,TAR_321
Saussureae_radix_ing_99,TAR_34
Saussureae_radix_ing_99,TAR_108
Saussureae_radix_ing_99,TAR_344
Saussureae_radix_ing_99,TAR_323
Saussureae_radix_ing_99,TAR_397
Saussureae_radix_ing_99,TAR_110
Saussureae_radix_ing_99,TAR_443
Saussureae_radix_ing_99,TAR_351
Saussureae_radix_ing_55,TAR_106
Saussureae_radix_ing_55,TAR_276
Saussureae_radix_ing_55,TAR_425
Saussureae_radix_ing_55,TAR_360
Saussureae_radix_ing_95,TAR_332
Saussureae_radix_ing_95,TAR_419
Saussureae_radix_ing_95,TAR_482
Saussureae_radix_ing_95,TAR_37
Saussureae_radix_ing_95,TAR_383
Saussureae_radix_ing_95,TAR_352
Saussureae_radix_ing_95,TAR_79
Saussureae_radix_ing_95,TAR_13
Saussureae_radix_ing_95,TAR_236
Saussureae_radix_ing_92,TAR_20
Saussureae_radix_ing_92,TAR_45
Saussureae_radix_ing_92,TAR_38
Saussureae_radix_ing_92,TAR_28
Saussureae_radix_ing_92,TAR_92
Saussureae_radix_ing_92,TAR_407
Saussureae_radix_ing_92,TAR_129
Saussureae_radix_ing_92,TAR_286
Saussureae_radix_ing_10,TAR_421
Saussureae_radix_ing_10,TAR_117
Saussureae_radix_ing_10,TAR_467
Saussureae_radix_ing_10,TAR_133
Saussureae_radix_ing_10,TAR_209
Saussureae_radix_ing_10,TAR_199
Saussureae_radix_ing_10,TAR_231
Saussureae_radix_ing_10,TAR_323
Saussureae_radix_ing_10,TAR_208
Saussureae_radix_ing_10,TAR_222
Saussureae_radix_ing_10,TAR_162
Saussureae_radix_ing_10,TAR_9
Saussureae_radix_ing_50,TAR_274
Saussureae_radix_ing_50,TAR_4
Saussureae_radix_ing_50,TAR_329
Saussureae_radix_ing_50,TAR_369
Saussureae_radix_ing_80,TAR_388
Saussureae_radix_ing_80,TAR_382
Saussureae_radix_ing_80,TAR_300
Saussureae_radix_ing_80,TAR_24
Amomi_fructus_ing_46,TAR_55
Amomi_fructus_ing_46,TAR_149
Amomi_fructus_ing_46,TAR_403
Amomi_fructus_ing_46,TAR_352
Amomi_fructus_ing_46,TAR_155
Amomi_fructus_ing_46,TAR_311
Amomi_fructus_ing_46,TAR_45
Amomi_fructus_ing_46,TAR_145
Amomi_fructus_ing_46,TAR_392
Amomi_fructus_ing_46,TAR_475
Amomi_fructus_ing_46,TAR_225
Amomi_fructus_ing_49,TAR_421
Amomi_fructus_ing_49,TAR_339
Amomi_fructus_ing_49,TAR_16
Amomi_fructus_ing_49,TAR_243
Amomi_fructus_ing_49,TAR_81
Amomi_fructus_ing_49,TAR_274
Amomi_fructus_ing_49,TAR_113
Amomi_fructus_ing_49,TAR_70
Amomi_fructus_ing_49,TAR_383
Amomi_fructus_ing_51,TAR_152
Amomi_fructus_ing_51,TAR_492
Amomi_fructus_ing_51,TAR_325
Amomi_fructus_ing_51,TAR_74
Amomi_fructus_ing_51,TAR_153
Amomi_fructus_ing_51,TAR_347
Amomi_fructus_ing_51,TAR_455
Amomi_fructus_ing_51,TAR_469
Amomi_fructus_ing_51,TAR_495
Amomi_fructus_ing_51,TAR_408
Amomi_fructus_ing_51,TAR_444
Amomi_fructus_ing_94,TAR_491
Amomi_fructus_ing_94,TAR_487
Amomi_fructus_ing_94,TAR_6
Amomi_fructus_ing_94,TAR_284
Amomi_fructus_ing_94,TAR_448
Amomi_fructus_ing_94,TAR_285
Amomi_fructus_ing_94,TAR_73
Amomi_fructus_ing_94,TAR_64
Amomi_fructus_ing_6,TAR_294
Amomi_fructus_ing_6,TAR_306
Amomi_fructus_ing_6,TAR_202
Amomi_fructus_ing_69,TAR_485
Amomi_fructus_ing_69,TAR_44
Amomi_fructus_ing_69,TAR_157
Amomi_fructus_ing_69,TAR_108
Amomi_fructus_ing_69,TAR_384
Amomi_fructus_ing_69,TAR_380
Amomi_fructus_ing_69,TAR_463
Amomi_fructus_ing_69,TAR_372
Amomi_fructus_ing_69,TAR_177
Amomi_fructus_ing_69,TAR_109
Amomi_fructus_ing_69,TAR_212
Evodiae_fructus_ing_66,TAR_83
Evodiae_fructus_ing_66,TAR_95
Evodiae_fructus_ing_66,TAR_114
Evodiae_fructus_ing_66,TAR_316
Evodiae_fructus_ing_66,TAR_428
Evodiae_fructus_ing_33,TAR_59
Evodiae_fructus_ing_33,TAR_93
Evodiae_fructus_ing_33,TAR_344
Evodiae_fructus_ing_33,TAR_410
Evodiae_fructus_ing_33,TAR_291
Evodiae_fructus_ing_33,TAR_437
Evodiae_fructus_ing_7,TAR_237
Evodiae_fructus_ing_7,TAR_331
Evodiae_fructus_ing_7,TAR_282
Evodiae_fructus_ing_7,TAR_38
Evodiae_fructus_ing_7,TAR_149
Evodiae_fructus_ing_7,TAR_344
Evodiae_fructus_ing_7,TAR_35
Evodiae_fructus_ing_7,TAR_129
Evodiae_fructus_ing_7,TAR_51
Evodiae_fructus_ing_7,TAR_102
Evodiae_fructus_ing_7,TAR_372
Evodiae_fructus_ing_75,TAR_488
Evodiae_fructus_ing_75,TAR_170
Evodiae_fructus_ing_75,TAR_183
