id,type,name
Anal Sphincter Atony,Symptom,Anal Sphincter Atony
Skin Infection,Symptom,Skin Infection
Gastrointestinal Carcinoma,Symptom,Gastrointestinal Carcinoma
Salivation,Symptom,Salivation
Hand Soreness,Symptom,Hand Soreness
Psychotic Depression,Symptom,Psychotic Depression
Bronchial Asthma,Symptom,Bronchial Asthma
Panic Attack,Symptom,Panic Attack
Hemorrhoids,Symptom,Hemorrhoids
Infantile Hemiplegia,Symptom,Infantile Hemiplegia
Otitis Media Purulent,Symptom,Otitis Media Purulent
Acquired Facial Neuropathies,Symptom,Acquired Facial Neuropathies
Dyspepsia,Symptom,Dyspepsia
(non-dependent Abuse Of Alcohol) Or (drunkenness) Or (hangover),Symptom,(non-dependent Abuse Of Alcohol) Or (drunkenness) Or (hangover)
Sleep Disorder,Symptom,Sleep Disorder
Alopecia Hereditaria,Symptom,Alopecia Hereditaria
Vertigo Central Origin,Symptom,Vertigo Central Origin
Insomnia Adverse Event,Symptom,Insomnia Adverse Event
Thirsty,Symptom,Thirsty
Left Flank Pain,Symptom,Left Flank Pain
Decreased Urine Flow,Symptom,Decreased Urine Flow
Urinary Tract Stone,Symptom,Urinary Tract Stone
Profound Mental Retardation,Symptom,Profound Mental Retardation
Epigastric Pain,Symptom,Epigastric Pain
Chest Symptom Heaviness,Symptom,Chest Symptom Heaviness
Myopathy,Symptom,Myopathy
Carcinomas,Symptom,Carcinomas
Pneumonia Lobar,Symptom,Pneumonia Lobar
Pharyngeal Mucositis,Symptom,Pharyngeal Mucositis
Mental Deficiency,Symptom,Mental Deficiency
Abdomen Distention,Symptom,Abdomen Distention
Emotional Depression,Symptom,Emotional Depression
Disorder Of Lactation,Symptom,Disorder Of Lactation
Abdominal Pain,Symptom,Abdominal Pain
Renal Colic Of Both Kidneys,Symptom,Renal Colic Of Both Kidneys
Experimental Lung Inflammation,Symptom,Experimental Lung Inflammation
Coryza,Symptom,Coryza
Joint Contracture,Symptom,Joint Contracture
Constant Vertigo,Symptom,Constant Vertigo
Auditory Discriminatory Aphasia,Symptom,Auditory Discriminatory Aphasia
Alopecia Areata,Symptom,Alopecia Areata
Generalized Convulsions Occurring With High Fever,Symptom,Generalized Convulsions Occurring With High Fever
Back Stiffness,Symptom,Back Stiffness
Hematoma,Symptom,Hematoma
Upper Extremity Pain Musculoskeletal,Symptom,Upper Extremity Pain Musculoskeletal
Sneezing,Symptom,Sneezing
Ankle Pain,Symptom,Ankle Pain
Spotting,Symptom,Spotting
Halitosis,Symptom,Halitosis
Skin Swelling,Symptom,Skin Swelling
Hypomenorrhea,Symptom,Hypomenorrhea
(excessive Thirst) Or (polydipsia),Symptom,(excessive Thirst) Or (polydipsia)
Alopecia,Symptom,Alopecia
Metrorrhagia,Symptom,Metrorrhagia
Peripheral Vertigo,Symptom,Peripheral Vertigo
Induration Of Breast,Symptom,Induration Of Breast
Cold Sweat,Symptom,Cold Sweat
Sutton'S Disease,Symptom,Sutton'S Disease
Vomiting,Symptom,Vomiting
Paralysis,Symptom,Paralysis
Hemiparesis,Symptom,Hemiparesis
Chills And Fever,Symptom,Chills And Fever
Micturition Burning,Symptom,Micturition Burning
Purpura,Symptom,Purpura
Menses Abnormal,Symptom,Menses Abnormal
Acquired Language Disorder,Symptom,Acquired Language Disorder
Communicable Disease,Symptom,Communicable Disease
Vulvar Abscess,Symptom,Vulvar Abscess
Pulse Weakness,Symptom,Pulse Weakness
"Paralyses, Hemifacial",Symptom,"Paralyses, Hemifacial"
Pneumonia,Symptom,Pneumonia
Hemorrhage Postpartum,Symptom,Hemorrhage Postpartum
Vertex Headache,Symptom,Vertex Headache
Back Pain Without Radiation Nos,Symptom,Back Pain Without Radiation Nos
Lice Infestation,Symptom,Lice Infestation
Jaundice,Symptom,Jaundice
"Headache, Retro-Ocular",Symptom,"Headache, Retro-Ocular"
Vomit,Symptom,Vomit
Facial Neuritides,Symptom,Facial Neuritides
Postural Low Back Pain,Symptom,Postural Low Back Pain
Nasopharyngitis,Symptom,Nasopharyngitis
Stillbirth,Symptom,Stillbirth
Cataract,Symptom,Cataract
Skin Disorder,Symptom,Skin Disorder
Sarcoptic Red Mange,Symptom,Sarcoptic Red Mange
Scrofula,Symptom,Scrofula
Hyperventilation Syncope,Symptom,Hyperventilation Syncope
Lymphadenitis,Symptom,Lymphadenitis
Edema Legs,Symptom,Edema Legs
Stump Neuralgia,Symptom,Stump Neuralgia
Urologic Disease,Symptom,Urologic Disease
Hemorrhages Symptoms,Symptom,Hemorrhages Symptoms
Chilliness,Symptom,Chilliness
Skin Decubitus Ulcer(S),Symptom,Skin Decubitus Ulcer(S)
Cold Sensation,Symptom,Cold Sensation
Syncope,Symptom,Syncope
Rumination Disorder,Symptom,Rumination Disorder
Feeding And Eating Disorders Of Childhood,Symptom,Feeding And Eating Disorders Of Childhood
Muscle Fatigue,Symptom,Muscle Fatigue
"Nasal Obstruction, Unilateral",Symptom,"Nasal Obstruction, Unilateral"
Otitis,Symptom,Otitis
Cervical Radiculopathy,Symptom,Cervical Radiculopathy
Urine Abnormality,Symptom,Urine Abnormality
Cryptogenic Epilepsies,Symptom,Cryptogenic Epilepsies
Annular Erythema,Symptom,Annular Erythema
Diphtheria,Symptom,Diphtheria
Myositis,Symptom,Myositis
Lack Of Libido,Symptom,Lack Of Libido
Abdomen Discomfort,Symptom,Abdomen Discomfort
Nuchal Rigidity,Symptom,Nuchal Rigidity
Laryngitis,Symptom,Laryngitis
Long Sleeper Syndrome,Symptom,Long Sleeper Syndrome
Tonsillitis,Symptom,Tonsillitis
Air Sickness,Symptom,Air Sickness
Masseter Muscle Spasm,Symptom,Masseter Muscle Spasm
Arthralgia/arthritis,Symptom,Arthralgia/arthritis
Vaginal Discharge,Symptom,Vaginal Discharge
Skin Benign Neoplasm,Symptom,Skin Benign Neoplasm
Intellectual Aphasia,Symptom,Intellectual Aphasia
Postoperative Pain,Symptom,Postoperative Pain
Colic Biliary,Symptom,Colic Biliary
Seizure Focal,Symptom,Seizure Focal
Painful Swollen Joints,Symptom,Painful Swollen Joints
Knee Joint Laxity,Symptom,Knee Joint Laxity
Ascaridiasis,Symptom,Ascaridiasis
Feces Incontinence,Symptom,Feces Incontinence
Trachoma,Symptom,Trachoma
Abdominal Tenderness,Symptom,Abdominal Tenderness
Nose Dryness,Symptom,Nose Dryness
Premature Birth,Symptom,Premature Birth
Breath Holding,Symptom,Breath Holding
Sputum Discoloured,Symptom,Sputum Discoloured
Osteoarticular Pain,Symptom,Osteoarticular Pain
Cough Productive,Symptom,Cough Productive
Stokes-Adams Syncope,Symptom,Stokes-Adams Syncope
Hepatobiliary Disease,Symptom,Hepatobiliary Disease
ache leg pain,Symptom,ache leg pain
Auditory Dysesthesia,Symptom,Auditory Dysesthesia
Fatigability,Symptom,Fatigability
Neck Injury,Symptom,Neck Injury
Constipation,Symptom,Constipation
Urinary Tract Infection,Symptom,Urinary Tract Infection
Status Marmoratus,Symptom,Status Marmoratus
Dejerine Lichtheim Phenomenon,Symptom,Dejerine Lichtheim Phenomenon
Hair Color Change,Symptom,Hair Color Change
Breast Cyst,Symptom,Breast Cyst
Liver Tender,Symptom,Liver Tender
Bite Wound Insect,Symptom,Bite Wound Insect
Hypalgesia,Symptom,Hypalgesia
Sore Throat,Symptom,Sore Throat
Diarrhea Watery,Symptom,Diarrhea Watery
Stomach Cramps,Symptom,Stomach Cramps
Sore Eye,Symptom,Sore Eye
Pharyngolaryngitis,Symptom,Pharyngolaryngitis
Autism Spectrum Disorder,Symptom,Autism Spectrum Disorder
Cholelithiasis,Symptom,Cholelithiasis
Larynx,Symptom,Larynx
Bronchitis,Symptom,Bronchitis
Headache Throbbing,Symptom,Headache Throbbing
Blepharitis,Symptom,Blepharitis
Orthostasis,Symptom,Orthostasis
Rhinorrhea,Symptom,Rhinorrhea
Facial Paresthesia,Symptom,Facial Paresthesia
Ligament Sprain,Symptom,Ligament Sprain
Anemia,Symptom,Anemia
Nocturia Aggravated,Symptom,Nocturia Aggravated
Dexol,Symptom,Dexol
Belching,Symptom,Belching
Tinea Manus,Symptom,Tinea Manus
Glomerulonephritis,Symptom,Glomerulonephritis
Depressive Syndrome,Symptom,Depressive Syndrome
Ejaculation,Symptom,Ejaculation
Vidian Neuralgia,Symptom,Vidian Neuralgia
Erysipelas,Symptom,Erysipelas
Cryanaesthesia,Symptom,Cryanaesthesia
Chronic Constipation,Symptom,Chronic Constipation
Pain Worsens,Symptom,Pain Worsens
Face Pain,Symptom,Face Pain
Convulsions Neonatal,Symptom,Convulsions Neonatal
Myalgia,Symptom,Myalgia
Edema Pharynx,Symptom,Edema Pharynx
Ocular Icterus,Symptom,Ocular Icterus
Hyperlipidemia,Symptom,Hyperlipidemia
Upper Extremity Weakness,Symptom,Upper Extremity Weakness
Syncope Postural,Symptom,Syncope Postural
Nutrition Disorders In Children,Symptom,Nutrition Disorders In Children
Monoparesis,Symptom,Monoparesis
Leukopenia,Symptom,Leukopenia
Liability To Disease,Symptom,Liability To Disease
Respiratory Abnormality,Symptom,Respiratory Abnormality
Subwakefullness Syndromes,Symptom,Subwakefullness Syndromes
Thirst,Symptom,Thirst
Pulse Rate Decrease,Symptom,Pulse Rate Decrease
"Diplopias, Horizontal",Symptom,"Diplopias, Horizontal"
Skin Pustule(S),Symptom,Skin Pustule(S)
Suppuration,Symptom,Suppuration
Mouth Disease,Symptom,Mouth Disease
Vagina,Symptom,Vagina
Intrauterine Fetal Demise,Symptom,Intrauterine Fetal Demise
Bilateral Headache,Symptom,Bilateral Headache
Feeling Of Residual Urine,Symptom,Feeling Of Residual Urine
Hemorrhage Within 24 Hours Following Delivery Of Placenta,Symptom,Hemorrhage Within 24 Hours Following Delivery Of Placenta
Difficulty Walking,Symptom,Difficulty Walking
Eye Pain,Symptom,Eye Pain
Pertussis,Symptom,Pertussis
Syphilis,Symptom,Syphilis
Malnutrition,Symptom,Malnutrition
Functional Encopresis,Symptom,Functional Encopresis
Aphonia,Symptom,Aphonia
Ascites,Symptom,Ascites
Respiratory Disorder,Symptom,Respiratory Disorder
Vaginitis Trichomonas,Symptom,Vaginitis Trichomonas
Mastitis,Symptom,Mastitis
"Avulsion, Nerve Root",Symptom,"Avulsion, Nerve Root"
Subfertility,Symptom,Subfertility
Syncopal Vertigo,Symptom,Syncopal Vertigo
Parasitemia,Symptom,Parasitemia
Coughing Up Phlegm,Symptom,Coughing Up Phlegm
Second Degree Burn,Symptom,Second Degree Burn
"Pantothenate, Zinc",Symptom,"Pantothenate, Zinc"
Tingling In Extremities,Symptom,Tingling In Extremities
Hematemesis,Symptom,Hematemesis
Infective Myositis,Symptom,Infective Myositis
Skin Scaly,Symptom,Skin Scaly
Acute Vomiting,Symptom,Acute Vomiting
Appetite Disorder,Symptom,Appetite Disorder
Sleep Difficult,Symptom,Sleep Difficult
Generalized Spasm,Symptom,Generalized Spasm
Dermatosis Of Scalp,Symptom,Dermatosis Of Scalp
Hyperemesis Gravidarum,Symptom,Hyperemesis Gravidarum
Nerve Pain,Symptom,Nerve Pain
Facial Nerve Sensory Disorder,Symptom,Facial Nerve Sensory Disorder
Memory Loss Or Impairment,Symptom,Memory Loss Or Impairment
Frigidity,Symptom,Frigidity
Forgetfulness,Symptom,Forgetfulness
Hemorrhage After First 24 Hours Following Delivery Of Placenta,Symptom,Hemorrhage After First 24 Hours Following Delivery Of Placenta
Osteomyelitis,Symptom,Osteomyelitis
Arthritic Pains,Symptom,Arthritic Pains
Musculoskeletal Pain,Symptom,Musculoskeletal Pain
Myocardial Ischemia,Symptom,Myocardial Ischemia
Limb Discomfort,Symptom,Limb Discomfort
Malaise And Fatigue,Symptom,Malaise And Fatigue
Arteriosclerotic Heart Disease,Symptom,Arteriosclerotic Heart Disease
Renal Agenesis,Symptom,Renal Agenesis
Nasal Congestion,Symptom,Nasal Congestion
Genital Pruritus,Symptom,Genital Pruritus
Bacterial Infections,Symptom,Bacterial Infections
Melena,Symptom,Melena
Rheumatic Disorder,Symptom,Rheumatic Disorder
Transient Hemiplegia,Symptom,Transient Hemiplegia
Bronchitis Chronic,Symptom,Bronchitis Chronic
"Disease Of Vocal Cords, Nos",Symptom,"Disease Of Vocal Cords, Nos"
Anterior Cervical Pains,Symptom,Anterior Cervical Pains
Ecthyma,Symptom,Ecthyma
Paralysis Spastic,Symptom,Paralysis Spastic
Depressed Mood,Symptom,Depressed Mood
Anasarca,Symptom,Anasarca
Pain Precordial,Symptom,Pain Precordial
Nephritis,Symptom,Nephritis
Joint Stiffness,Symptom,Joint Stiffness
Rash,Symptom,Rash
Nausea,Symptom,Nausea
Commisural Aphasia,Symptom,Commisural Aphasia
Acute Hepatitis,Symptom,Acute Hepatitis
Age Related Memory Disorders,Symptom,Age Related Memory Disorders
Heat Stroke,Symptom,Heat Stroke
Wheezing,Symptom,Wheezing
Refractive Diplopia,Symptom,Refractive Diplopia
Lip Dryness,Symptom,Lip Dryness
Depressed Level Of Consciousness,Symptom,Depressed Level Of Consciousness
Bilateral Knee Joint Pain,Symptom,Bilateral Knee Joint Pain
Fuzzy,Symptom,Fuzzy
Quadriplegic Spinal Paralysis,Symptom,Quadriplegic Spinal Paralysis
Burn Injury,Symptom,Burn Injury
Attention Disorders,Symptom,Attention Disorders
Cholecystitis,Symptom,Cholecystitis
Paresis,Symptom,Paresis
Syncope Micturition,Symptom,Syncope Micturition
Clonic Seizure,Symptom,Clonic Seizure
Poor Quality Sleep,Symptom,Poor Quality Sleep
"Sputums, Induced",Symptom,"Sputums, Induced"
Venomous Bite,Symptom,Venomous Bite
Rebound Hypertension,Symptom,Rebound Hypertension
Pelvis Tumor,Symptom,Pelvis Tumor
Dark Urine,Symptom,Dark Urine
Dyspepsia-Aggravated,Symptom,Dyspepsia-Aggravated
Transient Insomnia,Symptom,Transient Insomnia
Sweat,Symptom,Sweat
Tenderness,Symptom,Tenderness
Diarrhea Acute,Symptom,Diarrhea Acute
emantic Aphasia,Symptom,emantic Aphasia
Flaccid Tetraplegia,Symptom,Flaccid Tetraplegia
Asthenopia,Symptom,Asthenopia
Seizure(S) Grand Mal,Symptom,Seizure(S) Grand Mal
Ulcer,Symptom,Ulcer
Splanchnoptosis,Symptom,Splanchnoptosis
Bleeding Hemorrhage,Symptom,Bleeding Hemorrhage
Chest Pain,Symptom,Chest Pain
Trigeminal Autonomic Cephalgia,Symptom,Trigeminal Autonomic Cephalgia
Parotid Enlargement,Symptom,Parotid Enlargement
Beriberi,Symptom,Beriberi
Lupus Erythematosus,Symptom,Lupus Erythematosus
Retching,Symptom,Retching
Semiconsciousness,Symptom,Semiconsciousness
Filariasis,Symptom,Filariasis
Virus,Symptom,Virus
Gonorrhea,Symptom,Gonorrhea
Speech Disorder,Symptom,Speech Disorder
Nerve Root Disorder,Symptom,Nerve Root Disorder
Oligospermia,Symptom,Oligospermia
Polyuria,Symptom,Polyuria
Bone Pain,Symptom,Bone Pain
Flaccidity Muscle,Symptom,Flaccidity Muscle
Keratitis,Symptom,Keratitis
Shock,Symptom,Shock
Hiccups,Symptom,Hiccups
High Systolic Arterial Pulse Pressure,Symptom,High Systolic Arterial Pulse Pressure
Taste Perversion,Symptom,Taste Perversion
Vulvar Diseases,Symptom,Vulvar Diseases
Favism,Symptom,Favism
Myofascial Pain Syndrome,Symptom,Myofascial Pain Syndrome
Hemiplegia,Symptom,Hemiplegia
Congestion Of Throat,Symptom,Congestion Of Throat
Psoriasis Vulgaris,Symptom,Psoriasis Vulgaris
Overinclusion,Symptom,Overinclusion
Hepatosplenomegaly,Symptom,Hepatosplenomegaly
Mumps,Symptom,Mumps
Xerostomia,Symptom,Xerostomia
"Hemophilia, Nos",Symptom,"Hemophilia, Nos"
Orofacial Dyskinesia,Symptom,Orofacial Dyskinesia
Rheumatoid Arthritis,Symptom,Rheumatoid Arthritis
Brain Stem Vertigo,Symptom,Brain Stem Vertigo
Plague,Symptom,Plague
Petechiae Oral Mucosa,Symptom,Petechiae Oral Mucosa
Numbness,Symptom,Numbness
Postictal Paralysis,Symptom,Postictal Paralysis
Vaginitis,Symptom,Vaginitis
Throat Dry,Symptom,Throat Dry
Dizziness,Symptom,Dizziness
Bilateral Stiffness Of Knee Joints,Symptom,Bilateral Stiffness Of Knee Joints
Pneumatosis,Symptom,Pneumatosis
Limb Anomaly Congenital,Symptom,Limb Anomaly Congenital
Diplopia Vertical,Symptom,Diplopia Vertical
Enteritis,Symptom,Enteritis
Aphonia Paralytica,Symptom,Aphonia Paralytica
"Headache, Dull",Symptom,"Headache, Dull"
Uterine Bleeding,Symptom,Uterine Bleeding
Localized; Swelling,Symptom,Localized; Swelling
Hyperphagia,Symptom,Hyperphagia
Complex Febrile Convulsion,Symptom,Complex Febrile Convulsion
Aphasia,Symptom,Aphasia
Nausea Vomiting And Diarrhea,Symptom,Nausea Vomiting And Diarrhea
Dryness Vaginal,Symptom,Dryness Vaginal
Emaciation,Symptom,Emaciation
Visual Epilepsy,Symptom,Visual Epilepsy
Pervasive Developmental Disorder,Symptom,Pervasive Developmental Disorder
Hyperostosis,Symptom,Hyperostosis
Palpitation(S),Symptom,Palpitation(S)
Flaccid Hemiplegia,Symptom,Flaccid Hemiplegia
Lens Opacity,Symptom,Lens Opacity
Supraorbital Neuralgia,Symptom,Supraorbital Neuralgia
Spleen Disorder,Symptom,Spleen Disorder
"Nasal Obstruction, Bilateral",Symptom,"Nasal Obstruction, Bilateral"
Anal Bleeding,Symptom,Anal Bleeding
General Discomfort,Symptom,General Discomfort
"Aphasia, Post Ictal",Symptom,"Aphasia, Post Ictal"
Tensor Palatini Induced Tinnitus,Symptom,Tensor Palatini Induced Tinnitus
"Dysentery, Bacillary",Symptom,"Dysentery, Bacillary"
Transient Limb Paralysis,Symptom,Transient Limb Paralysis
Hematuria,Symptom,Hematuria
Shoulder Pain,Symptom,Shoulder Pain
Dysphonia,Symptom,Dysphonia
Loss Of Appetite,Symptom,Loss Of Appetite
Miliaria,Symptom,Miliaria
Angina Symptoms,Symptom,Angina Symptoms
Recurrent Low Back Pain,Symptom,Recurrent Low Back Pain
Hot Temperature,Symptom,Hot Temperature
Hair Discoloration,Symptom,Hair Discoloration
Eye Hemorrhage,Symptom,Eye Hemorrhage
Vulvovaginal Swelling,Symptom,Vulvovaginal Swelling
Eczema Asteatotic,Symptom,Eczema Asteatotic
Physical Suffering,Symptom,Physical Suffering
Neuralgia Facial,Symptom,Neuralgia Facial
Cyanosis,Symptom,Cyanosis
Neck Pain,Symptom,Neck Pain
Disorder Of Skin And Subcutaneous Tissue,Symptom,Disorder Of Skin And Subcutaneous Tissue
Language Disorder,Symptom,Language Disorder
Asthma Attack,Symptom,Asthma Attack
Lightheadedness,Symptom,Lightheadedness
Hyperplasia Thymus,Symptom,Hyperplasia Thymus
Foot Pain,Symptom,Foot Pain
Dyslipoproteinemia,Symptom,Dyslipoproteinemia
Behcet Syndrome,Symptom,Behcet Syndrome
Malaria,Symptom,Malaria
Polyarthralgia,Symptom,Polyarthralgia
Abscess Gum,Symptom,Abscess Gum
Anus,Symptom,Anus
Vertebrogenic Pain Syndrome,Symptom,Vertebrogenic Pain Syndrome
Focal Myositis,Symptom,Focal Myositis
Pharynx Disease,Symptom,Pharynx Disease
Skin Breakdown,Symptom,Skin Breakdown
Night Blindness,Symptom,Night Blindness
Spontaneous Oto Acoustic Emission Tinnitus,Symptom,Spontaneous Oto Acoustic Emission Tinnitus
Empyema,Symptom,Empyema
Female Infertility,Symptom,Female Infertility
Sharp Headache,Symptom,Sharp Headache
Catarrh,Symptom,Catarrh
Emesis,Symptom,Emesis
Prostate Adenoma,Symptom,Prostate Adenoma
Perineal Neuralgia,Symptom,Perineal Neuralgia
"Seizure, Convulsion",Symptom,"Seizure, Convulsion"
Eye Pruritus,Symptom,Eye Pruritus
Cramp In Limb,Symptom,Cramp In Limb
"Prostate, Hyperplasia, Nodular",Symptom,"Prostate, Hyperplasia, Nodular"
Intermittant Vertigo,Symptom,Intermittant Vertigo
Acquired Deafness,Symptom,Acquired Deafness
Unable To Urinate,Symptom,Unable To Urinate
Pleural Effusion Disorder,Symptom,Pleural Effusion Disorder
Right Flank Pain,Symptom,Right Flank Pain
Breast Swelling,Symptom,Breast Swelling
Goiter,Symptom,Goiter
Hemorrhage,Symptom,Hemorrhage
Endogenous Depression,Symptom,Endogenous Depression
Rib Pain,Symptom,Rib Pain
Smarting,Symptom,Smarting
Epilepsy,Symptom,Epilepsy
Nose Pruritus,Symptom,Nose Pruritus
Laryngeal Pain,Symptom,Laryngeal Pain
Behavior Disorder,Symptom,Behavior Disorder
Dysphasia,Symptom,Dysphasia
Gastrointestinal Pain,Symptom,Gastrointestinal Pain
Hookworm Infections,Symptom,Hookworm Infections
Mental Disorder,Symptom,Mental Disorder
Oral Mucositis,Symptom,Oral Mucositis
Pseudocomas,Symptom,Pseudocomas
Prostate Hypertrophy,Symptom,Prostate Hypertrophy
Uterine Disorder,Symptom,Uterine Disorder
Binocular Eye Pain,Symptom,Binocular Eye Pain
Aura,Symptom,Aura
Enterobiasis,Symptom,Enterobiasis
Toothache,Symptom,Toothache
Insomnia,Symptom,Insomnia
Parotid Disease,Symptom,Parotid Disease
Graphomotor Aphasia,Symptom,Graphomotor Aphasia
Acne,Symptom,Acne
Anhidrosis,Symptom,Anhidrosis
Tongue Disorder,Symptom,Tongue Disorder
Crackling Sound In Ear,Symptom,Crackling Sound In Ear
Increased Bronchial Secretion,Symptom,Increased Bronchial Secretion
Blood Urine Present,Symptom,Blood Urine Present
Buerger Disease,Symptom,Buerger Disease
Lips Bleeding,Symptom,Lips Bleeding
Muscle Weakness,Symptom,Muscle Weakness
Menopause,Symptom,Menopause
Paroxysmal Nerve Pain,Symptom,Paroxysmal Nerve Pain
Skinny Build,Symptom,Skinny Build
Acne Cystic,Symptom,Acne Cystic
Hot Flash,Symptom,Hot Flash
Abasia,Symptom,Abasia
Hepatitis,Symptom,Hepatitis
Memory Disorder,Symptom,Memory Disorder
Functional Bowel Disorder,Symptom,Functional Bowel Disorder
Dry Skin,Symptom,Dry Skin
Ear Drainage,Symptom,Ear Drainage
Pharyngeal Erythema,Symptom,Pharyngeal Erythema
"Diplopia, Unilateral",Symptom,"Diplopia, Unilateral"
Nocturia,Symptom,Nocturia
Dribbling Of Urine (& Terminal ),Symptom,Dribbling Of Urine (& Terminal )
Hypovolemic Shock,Symptom,Hypovolemic Shock
Abdomen Ruq Pain,Symptom,Abdomen Ruq Pain
Irritability And Anger,Symptom,Irritability And Anger
Red,Symptom,Red
Sprain,Symptom,Sprain
Numbness In Shoulder,Symptom,Numbness In Shoulder
Sputum Purulent,Symptom,Sputum Purulent
Blotchy Rash,Symptom,Blotchy Rash
Sputum,Symptom,Sputum
Cirrhosis,Symptom,Cirrhosis
Mania,Symptom,Mania
Pain Shoulder Neck,Symptom,Pain Shoulder Neck
Fever,Symptom,Fever
Eyes Dry,Symptom,Eyes Dry
Bone Disorder,Symptom,Bone Disorder
Abdomen Bloating,Symptom,Abdomen Bloating
Unipolar Depression,Symptom,Unipolar Depression
"Memory Disorders, Spatial",Symptom,"Memory Disorders, Spatial"
Carotid Sinus Syncope,Symptom,Carotid Sinus Syncope
Tinea,Symptom,Tinea
Short-Sleeper,Symptom,Short-Sleeper
Heat Intolerance,Symptom,Heat Intolerance
Liver Cirrhosis,Symptom,Liver Cirrhosis
Emotional Distress,Symptom,Emotional Distress
Lip Paresthesia,Symptom,Lip Paresthesia
Noise-Induced Tinnitus,Symptom,Noise-Induced Tinnitus
Chancroids,Symptom,Chancroids
Sea Sickness,Symptom,Sea Sickness
Idiopathic Inflammatory Myositis,Symptom,Idiopathic Inflammatory Myositis
Bed-Wetting,Symptom,Bed-Wetting
Hematuria Gross,Symptom,Hematuria Gross
Orofacial Pains,Symptom,Orofacial Pains
Sprain Of Joint,Symptom,Sprain Of Joint
Crushing Pain,Symptom,Crushing Pain
Eating Disorder,Symptom,Eating Disorder
Polydipsia,Symptom,Polydipsia
Stool Loose,Symptom,Stool Loose
"Cervical Pain, Posterior",Symptom,"Cervical Pain, Posterior"
Digestion Impaired,Symptom,Digestion Impaired
Perineum Abscess,Symptom,Perineum Abscess
Menstrual Cramp,Symptom,Menstrual Cramp
Epistaxis,Symptom,Epistaxis
Situational Syncope,Symptom,Situational Syncope
Single Seizure,Symptom,Single Seizure
Pus Drainage,Symptom,Pus Drainage
Seizure Generalized,Symptom,Seizure Generalized
Premature Ejaculation,Symptom,Premature Ejaculation
"Child Development Disorders, Pervasive",Symptom,"Child Development Disorders, Pervasive"
Nerve Root Pain,Symptom,Nerve Root Pain
Stomach Discomfort,Symptom,Stomach Discomfort
Disease Of Diaphragm,Symptom,Disease Of Diaphragm
Dysentery,Symptom,Dysentery
Blood Pressure Elevation,Symptom,Blood Pressure Elevation
Pain Radiating,Symptom,Pain Radiating
Impetigo Contagiosa,Symptom,Impetigo Contagiosa
Flaccidity Of Muscle Of Lower Limb,Symptom,Flaccidity Of Muscle Of Lower Limb
Gastrointestinal Hypermotility,Symptom,Gastrointestinal Hypermotility
Herpesviridae Infections,Symptom,Herpesviridae Infections
Vitreous Detachment,Symptom,Vitreous Detachment
Ascariasis,Symptom,Ascariasis
Cerebral Vascular Disorder,Symptom,Cerebral Vascular Disorder
Bloating Feeling,Symptom,Bloating Feeling
Animal Virus,Symptom,Animal Virus
Habit Disorder,Symptom,Habit Disorder
"Diarrhea, Chronic",Symptom,"Diarrhea, Chronic"
King Evil,Symptom,King Evil
Tuberculosis,Symptom,Tuberculosis
Infertility,Symptom,Infertility
Urination Urgency,Symptom,Urination Urgency
Knee(S) Pain,Symptom,Knee(S) Pain
Abdomen Tumor,Symptom,Abdomen Tumor
Ageusic Aphasia,Symptom,Ageusic Aphasia
Anorectal Disorder,Symptom,Anorectal Disorder
Tongue Paralysis,Symptom,Tongue Paralysis
Anal Discomforts,Symptom,Anal Discomforts
Nervousness,Symptom,Nervousness
Bloody Stool,Symptom,Bloody Stool
Fever Convulsions,Symptom,Fever Convulsions
Hair Abnormality,Symptom,Hair Abnormality
Stroke,Symptom,Stroke
Syntactical Aphasia,Symptom,Syntactical Aphasia
"Febrile Seizure, Simple",Symptom,"Febrile Seizure, Simple"
Limb Twitching,Symptom,Limb Twitching
Gustatory Rhinorrhea,Symptom,Gustatory Rhinorrhea
"Memory Disorders, Semantic",Symptom,"Memory Disorders, Semantic"
Sjogren's Syndrome,Symptom,Sjogren's Syndrome
Hemoptysis,Symptom,Hemoptysis
Anorgasmia,Symptom,Anorgasmia
Vertigo Paroxysmal,Symptom,Vertigo Paroxysmal
"Neuralgia, Sluder",Symptom,"Neuralgia, Sluder"
Intestinal Hemorrhage Nos,Symptom,Intestinal Hemorrhage Nos
Ear Clicking Sound,Symptom,Ear Clicking Sound
Vision Halo,Symptom,Vision Halo
Nightmares,Symptom,Nightmares
Prostate Hypertrophy Benign,Symptom,Prostate Hypertrophy Benign
Stiffness Muscle,Symptom,Stiffness Muscle
Urinary Tract Pain,Symptom,Urinary Tract Pain
Quadriparesis,Symptom,Quadriparesis
"Epilepsy, Awakening",Symptom,"Epilepsy, Awakening"
Ocular Discomfort,Symptom,Ocular Discomfort
General Abdominal Pain-Symptom,Symptom,General Abdominal Pain-Symptom
Duodenitis Hemorrhagic,Symptom,Duodenitis Hemorrhagic
Tinnitus Of Vascular Origin,Symptom,Tinnitus Of Vascular Origin
Erythematous Condition,Symptom,Erythematous Condition
Glossitis,Symptom,Glossitis
Libido Decreased,Symptom,Libido Decreased
Eyelid Irritation,Symptom,Eyelid Irritation
Ache Stomach,Symptom,Ache Stomach
Schistosomiasis,Symptom,Schistosomiasis
Postpartum Disorder,Symptom,Postpartum Disorder
Hepatomegaly,Symptom,Hepatomegaly
